"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","latitude","longitude","lat_lon.latitude","lat_lon.longitude","patrol_boro","vic_age_group","vic_race","vic_sex","cmplnt_to_dt","cmplnt_to_tm","parks_nm","hadevelopt","transit_district","station_name"
"60","659576310",2016-05-10,"10:00:00","49",2016-05-10,"104","RAPE","159","RAPE 1,ATTEMPT","ATTEMPTED","FELONY","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1027295","251236","25-44","WHITE HISPANIC","M","40.856162957","-73.844397124","40.856162957","-73.844397124","PATROL BORO BRONX","<18","WHITE HISPANIC","F",2016-05-10,"12:35:00",NA,NA,NA,NA
"61","821125731",2015-09-22,"15:17:00","73",2015-09-22,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1007942","179784","<18","BLACK","F","40.660118772","-73.914608435","40.660118772","-73.914608435","PATROL BORO BKLYN NORTH","<18","BLACK","F",NA,NA,NA,NA,NA,NA
"62","140029335",2012-10-25,"20:25:00","42",2012-10-25,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","785","1010919","239073",NA,NA,NA,"40.822843728","-73.903643392","40.822843728","-73.903643392","PATROL BORO BRONX",NA,"UNKNOWN","E",2012-10-25,"20:29:00","NA",NA,NA,NA
"63","451212307",2013-12-17,"18:50:00","42",2013-12-17,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","PARKING LOT/GARAGE (PUBLIC)","N.Y. POLICE DEPT","0","NA","1015924","244102",NA,NA,NA,"40.836630355","-73.885536048","40.836630355","-73.885536048","PATROL BORO BRONX","25-44","BLACK HISPANIC","F",NA,NA,"NA",NA,NA,NA
"64","427284541",2015-12-24,"11:00:00","23",2015-12-27,"107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1000267","225915","UNKNOWN","UNKNOWN","U","40.786754376","-73.942161626","40.786754376","-73.942161626","PATROL BORO MAN NORTH","25-44","WHITE","M",2015-12-24,"14:00:00",NA,NA,NA,NA
"65","164839948",2013-11-25,"17:15:00","13",2013-11-25,"355","OFFENSES AGAINST THE PERSON","115","RECKLESS ENDANGERMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","988874","207673",NA,NA,NA,"40.73669807","-73.983316026","40.73669807","-73.983316026","PATROL BORO MAN SOUTH",NA,"UNKNOWN","E",2013-11-25,"17:15:00","NA",NA,"4","14 ST.-UNION SQUARE"
"66","393312369",2017-12-10,"21:00:00","13",2017-12-12,"109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","989989","208911",NA,NA,NA,"40.740095421","-73.97929156","40.740095421","-73.97929156","PATROL BORO MAN SOUTH","25-44","WHITE HISPANIC","M",2017-12-10,"23:00:00",NA,NA,NA,NA
"67","232602330",2012-12-05,"21:50:00","75",2012-12-05,"106","FELONY ASSAULT","105","STRANGULATION 1ST","COMPLETED","FELONY","BROOKLYN",NA,"CHAIN STORE","N.Y. POLICE DEPT","0","NA","1011259","187276","25-44","BLACK","M","40.680673131","-73.902622972","40.680673131","-73.902622972","PATROL BORO BKLYN NORTH","25-44","BLACK","F",2012-12-05,"22:00:00","NA",NA,NA,NA
"68","458086951",2014-03-27,"08:00:00","63",2014-03-28,"121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1008671","161762",NA,"WHITE","F","40.610650251","-73.912046123","40.610650251","-73.912046123","PATROL BORO BKLYN SOUTH","45-64","WHITE","F",2014-03-27,"22:00:00",NA,NA,NA,NA
"69","820985741",2017-09-27,"19:18:00","49",2017-09-28,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1026254","249181",NA,NA,NA,"40.850527615","-73.848173126","40.850527615","-73.848173126","PATROL BORO BRONX","25-44","UNKNOWN","F",2017-09-27,"20:00:00",NA,NA,NA,NA
"70","873497374",2015-08-15,"20:00:00","13",2015-08-16,"341","PETIT LARCENY","343","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","986244","209936",NA,NA,NA,"40.742910428","-73.99280555","40.742910428","-73.99280555","PATROL BORO MAN SOUTH","45-64","ASIAN / PACIFIC ISLANDER","M",2015-08-15,"20:30:00",NA,NA,NA,NA
"71","847256472",2017-07-01,"22:00:00","90",2017-07-22,"351","CRIMINAL MISCHIEF & RELATED OF","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","1001985","199076",NA,NA,NA,"40.713084822","-73.936028446","40.713084822","-73.936028446","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","D",2017-07-15,"22:00:00",NA,NA,NA,NA
"72","412274639",2012-06-03,"13:00:00","41",2012-07-03,"341","PETIT LARCENY","305","LARCENY,PETIT BY CREDIT CARD U","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1011607","236142",NA,NA,NA,"40.814796857","-73.901169522","40.814796857","-73.901169522","PATROL BORO BRONX","45-64","WHITE HISPANIC","F",2012-06-05,"14:00:00","NA",NA,NA,NA
"73","412943466",2014-07-12,"20:00:00","101",2014-07-13,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1053937","157130",NA,"BLACK","F","40.597696037","-73.749063296","40.597696037","-73.749063296","PATROL BORO QUEENS SOUTH","45-64","BLACK","M",2014-07-12,"22:00:00",NA,NA,NA,NA
"74","556937818",2012-04-15,"12:30:00","32",2012-04-15,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","999359","235517","25-44","BLACK","M","40.813110844","-73.945418948","40.813110844","-73.945418948","PATROL BORO MAN NORTH","25-44","BLACK","F",NA,NA,"NA",NA,NA,NA
"75","718389586",2012-03-24,"03:40:00","7",2012-03-24,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","987521","201066",NA,"UNKNOWN","F","40.718564066","-73.988201454","40.718564066","-73.988201454","PATROL BORO MAN SOUTH","25-44","WHITE","F",NA,NA,"NA",NA,NA,NA
"76","543339389",2014-01-29,"07:35:00","71",2014-02-03,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BROOKLYN","INSIDE","HOSPITAL","HEALTH & HOSP CORP","14","NA","1001421","178336",NA,NA,NA,"40.656159376","-73.938115734","40.656159376","-73.938115734","PATROL BORO BKLYN SOUTH","25-44","BLACK","F",NA,NA,NA,NA,NA,NA
"77","769310306",2014-09-05,"20:42:00","100",2014-09-06,"126","MISCELLANEOUS PENAL LAW","764","BAIL JUMPING 1 & 2","COMPLETED","FELONY","QUEENS","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0","NA","1035354","152907",NA,NA,NA,"40.586231405","-73.816011121","40.586231405","-73.816011121","PATROL BORO QUEENS SOUTH",NA,"UNKNOWN","E",2014-09-05,"23:00:00",NA,NA,NA,NA
"78","547098184",2012-03-31,"17:10:00","81",2012-03-31,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","1006343","186591","<18","BLACK","F","40.678806596","-73.920349394","40.678806596","-73.920349394","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","D",2012-03-31,"17:20:00","NA",NA,NA,NA
"79","489645052",2013-05-21,"22:20:00","47",2013-05-21,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","904","1021041","258428",NA,"BLACK","F","40.87593107","-73.866965327","40.87593107","-73.866965327","PATROL BORO BRONX","18-24","BLACK","M",2013-05-21,"22:30:00","NA","GUN HILL",NA,NA
"80","718712005",2017-03-18,"15:10:00","106",2017-03-18,"359","OFFENSES AGAINST PUBLIC ADMINI","749","VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1038650","182571","25-44","ASIAN / PACIFIC ISLANDER","M","40.667633042","-73.803905455","40.667633042","-73.803905455","PATROL BORO QUEENS SOUTH","25-44","ASIAN / PACIFIC ISLANDER","F",2017-03-18,"15:20:00",NA,NA,NA,NA
"81","678328524",2016-02-16,"02:30:00","46",2016-02-16,"105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1011852","253013","45-64","BLACK HISPANIC","F","40.861102072","-73.90021499","40.861102072","-73.90021499","PATROL BORO BRONX","25-44","BLACK HISPANIC","M",2016-02-16,"04:30:00",NA,NA,NA,NA
"82","558518335",2017-01-29,"23:15:00","100",2017-01-30,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","NA","1041003","155344","UNKNOWN","BLACK","U","40.592886099","-73.795652564","40.592886099","-73.795652564","PATROL BORO QUEENS SOUTH","25-44","WHITE","F",2017-01-29,"23:30:00",NA,NA,NA,NA
"83","378470197",2016-05-09,"04:10:00","73",2016-05-09,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1007720","184595","25-44","BLACK","F","40.673324484","-73.91539184","40.673324484","-73.91539184","PATROL BORO BKLYN NORTH","25-44","BLACK","M",2016-05-09,"04:15:00",NA,NA,NA,NA
"84","462967551",2015-03-22,"02:05:00","45",2015-03-22,"359","OFFENSES AGAINST PUBLIC ADMINI","759","PUBLIC ADMINISTATION,UNCLASS M","COMPLETED","MISDEMEANOR","BRONX",NA,"STREET","N.Y. POLICE DEPT","0","NA","1025114","246289","25-44","WHITE HISPANIC","F","40.842595285","-73.852311404","40.842595285","-73.852311404","PATROL BORO BRONX",NA,"UNKNOWN","E",2015-03-22,"02:10:00",NA,NA,NA,NA
"85","877365244",2011-01-01,"03:00:00","14",2011-01-01,"341","PETIT LARCENY","313","LARCENY,PETIT BY FALSE PROMISE","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","TAXI (YELLOW LICENSED)","N.Y. POLICE DEPT","0","NA","986882","214802",NA,"BLACK","F","40.756266207","-73.990501248","40.756266207","-73.990501248","PATROL BORO MAN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",NA,NA,"NA",NA,NA,NA
"86","794029816",2014-03-29,"19:00:00","123",2014-04-03,"121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","STATEN ISLAND","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","933082","143619",NA,NA,NA,"40.560737332","-74.184151876","40.560737332","-74.184151876","PATROL BORO STATEN ISLAND","45-64","WHITE","F",2014-03-30,"14:30:00",NA,NA,NA,NA
"87","432859751",2013-08-08,"21:00:00","105",2013-08-08,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","ATTEMPTED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1059370","195536",NA,"BLACK","M","40.703067283","-73.72907182","40.703067283","-73.72907182","PATROL BORO QUEENS SOUTH","45-64","BLACK","F",2013-08-08,"21:04:00","NA",NA,NA,NA
"88","642860017",2017-08-02,"00:50:00","71",2017-08-02,"106","FELONY ASSAULT","106","ASSAULT POLICE/PEACE OFFICER","COMPLETED","FELONY","BROOKLYN","INSIDE","OTHER","OTHER","97","NA","1000996","178614","45-64","WHITE","M","40.65692324","-73.939646779","40.65692324","-73.939646779","PATROL BORO BKLYN SOUTH","25-44","BLACK","F",2017-08-02,"01:00:00",NA,NA,NA,NA
"89","744600333",2012-04-19,"15:00:00","45",2012-04-19,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","1030990","255310",NA,NA,NA,"40.867326052","-73.831011607","40.867326052","-73.831011607","PATROL BORO BRONX",NA,"UNKNOWN","D",NA,NA,"NA",NA,NA,NA
"90","652285867",2014-11-06,"19:30:00","90",2014-11-06,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1003954","197201","25-44","BLACK HISPANIC","M","40.707934228","-73.928931436","40.707934228","-73.928931436","PATROL BORO BKLYN NORTH","25-44","BLACK","F",2014-11-06,"19:40:00",NA,NA,NA,NA
"91","103853627",2014-12-11,"18:30:00","13",2014-12-13,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","985512","208613",NA,"WHITE","M","40.739279257","-73.995447421","40.739279257","-73.995447421","PATROL BORO MAN SOUTH","45-64","WHITE HISPANIC","M",2014-12-11,"18:40:00",NA,NA,NA,NA
"92","440254437",2015-06-24,"13:30:00","114",2015-06-24,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1008351","217253","25-44","WHITE HISPANIC","M","40.762961119","-73.913000154","40.762961119","-73.913000154","PATROL BORO QUEENS NORTH","25-44","WHITE HISPANIC","F",2015-06-24,"14:00:00",NA,NA,NA,NA
"93","275985386",2015-11-11,"19:10:00","26",2015-11-12,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BOOK/CARD","N.Y. POLICE DEPT","0","NA","994137","232501","18-24","BLACK","M","40.804840145","-73.964288291","40.804840145","-73.964288291","PATROL BORO MAN NORTH","UNKNOWN","UNKNOWN","D",2015-11-11,"19:15:00",NA,NA,NA,NA
"94","868425101",2014-12-19,"23:35:00","114",2014-12-20,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","QUEENS",NA,"TAXI (YELLOW LICENSED)","N.Y. POLICE DEPT","0","NA","1006690","215802",NA,NA,NA,"40.758982869","-73.919000975","40.758982869","-73.919000975","PATROL BORO QUEENS NORTH","45-64","ASIAN / PACIFIC ISLANDER","M",2014-12-19,"23:45:00",NA,NA,NA,NA
"95","715904490",2015-09-08,"17:30:00","113",2015-09-08,"341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","QUEENS",NA,"AIRPORT TERMINAL","PORT AUTHORITY","3","NA","1046315","187088",NA,NA,NA,"40.679980738","-73.776233907","40.679980738","-73.776233907","PATROL BORO QUEENS SOUTH",NA,"UNKNOWN","M",2015-09-08,"18:00:00",NA,NA,NA,NA
"96","139523624",2012-07-28,"17:00:00","108",2012-07-28,"347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","QUEENS",NA,"STREET","N.Y. POLICE DEPT","0","NA","1004902","211595",NA,NA,NA,"40.74744008","-73.925467941","40.74744008","-73.925467941","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","E",2012-07-28,"17:10:00","NA",NA,NA,NA
"97","225157869",2015-10-19,"20:00:00","14",2015-10-20,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","NA","987653","210944",NA,NA,NA,"40.745676707","-73.987720275","40.745676707","-73.987720275","PATROL BORO MAN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",2015-10-20,"19:35:00",NA,NA,NA,NA
"98","502353107",2015-05-24,"21:50:00","48",2015-05-24,"117","DANGEROUS DRUGS","503","CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1016802","250581","25-44","BLACK","M","40.854410101","-73.882331632","40.854410101","-73.882331632","PATROL BORO BRONX",NA,"UNKNOWN","E",2015-05-24,"22:02:00",NA,NA,NA,NA
"99","105477074",2012-06-29,"13:30:00","30",2012-06-29,"235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","999075","240523",NA,NA,NA,"40.826851383","-73.946433863","40.826851383","-73.946433863","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2012-06-29,"13:35:00","NA",NA,NA,NA
"100","392956204",2015-09-19,"00:25:00","23",2015-09-19,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","TAXI (YELLOW LICENSED)","N.Y. POLICE DEPT","0","NA","997462","227024","UNKNOWN","WHITE HISPANIC","F","40.789802923","-73.952288725","40.789802923","-73.952288725","PATROL BORO MAN NORTH","25-44","ASIAN / PACIFIC ISLANDER","M",2015-09-19,"00:30:00",NA,NA,NA,NA
"101","123112231",2013-08-28,"10:20:00","5",2013-08-28,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN",NA,"PUBLIC BUILDING","N.Y. POLICE DEPT","0","NA","986423","201501",NA,NA,NA,"40.719758374","-73.992162302","40.719758374","-73.992162302","PATROL BORO MAN SOUTH","25-44","WHITE","F",2013-08-28,"10:25:00","NA",NA,NA,NA
"102","832436742",2014-06-22,"02:50:00","115",2014-06-22,"121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","QUEENS","FRONT OF","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","NA","1019077","212055",NA,NA,NA,"40.7486582","-73.874307738","40.7486582","-73.874307738","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","D",2014-06-22,"02:55:00",NA,NA,NA,NA
"103","428657142",2013-02-15,"16:52:00","25",2013-02-15,"364","OTHER STATE LAWS (NON PENAL LA","848","NY STATE LAWS,UNCLASSIFIED MIS","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","1001575","232339",NA,NA,NA,"40.804384046","-73.937421669","40.804384046","-73.937421669","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2013-02-15,"16:52:00","NA",NA,NA,NA
"104","117517858",2013-05-29,"02:00:00","46",2013-05-30,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1011852","253013",NA,"UNKNOWN","M","40.861102072","-73.90021499","40.861102072","-73.90021499","PATROL BORO BRONX","45-64","WHITE HISPANIC","F",NA,NA,"NA",NA,NA,NA
"105","688578512",2014-11-05,"08:00:00","40",2014-11-23,"109","GRAND LARCENY","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1005760","237459",NA,NA,NA,"40.818427823","-73.922288596","40.818427823","-73.922288596","PATROL BORO BRONX","25-44","WHITE HISPANIC","M",2014-11-17,"18:55:00",NA,NA,NA,NA
"106","106037880",2017-11-20,"06:40:00","75",2017-11-20,"344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","TRANSIT FACILITY (OTHER)","N.Y. POLICE DEPT","0","NA","1011848","186870","65+","ASIAN / PACIFIC ISLANDER","M","40.679556938","-73.900501052","40.679556938","-73.900501052","PATROL BORO BKLYN NORTH","25-44","UNKNOWN","M",2017-11-20,"06:50:00",NA,NA,NA,NA
"107","680069840",2013-01-24,"01:00:00","110",2013-01-24,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","QUEENS",NA,"STREET","N.Y. POLICE DEPT","0","NA","1022285","212504",NA,NA,NA,"40.749877374","-73.862727261","40.749877374","-73.862727261","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","E",2013-01-24,"01:09:00","NA",NA,NA,NA
"108","484405431",2013-10-28,"12:05:00","23",2014-01-18,"361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","998391","229756",NA,"BLACK","M","40.797300086","-73.94892806","40.797300086","-73.94892806","PATROL BORO MAN NORTH","45-64","BLACK","M",2014-01-18,"20:17:00",NA,NA,NA,NA
"109","566503769",2012-08-04,"23:50:00","67",2012-09-22,"109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","47522","1007041","179658","25-44","BLACK","F","40.659775295","-73.91785633","40.659775295","-73.91785633","PATROL BORO BKLYN SOUTH","45-64","BLACK","F",2012-08-04,"23:55:00","NA","LENOX ROAD-ROCKAWAY PARKWAY",NA,NA
"110","792724211",2014-12-19,"01:00:00","106",2014-12-19,"110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","QUEENS","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1024990","186688",NA,NA,NA,"40.679006662","-73.853120744","40.679006662","-73.853120744","PATROL BORO QUEENS SOUTH","25-44","WHITE HISPANIC","M",2014-12-19,"05:30:00",NA,NA,NA,NA
"111","326928400",2014-12-07,"13:00:00","75",2014-12-07,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","410","1013031","182526",NA,"BLACK","M","40.667629873","-73.896254478","40.667629873","-73.896254478","PATROL BORO BKLYN NORTH","18-24","BLACK","F",2014-12-07,"13:10:00",NA,"UNITY PLAZA (SITES 17,24,25A)",NA,NA
"112","293918849",2013-12-13,"13:22:00","121",2013-12-13,"231","BURGLAR'S TOOLS","209","BURGLARS TOOLS,UNCLASSIFIED","COMPLETED","MISDEMEANOR","STATEN ISLAND","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","937064","147878",NA,NA,NA,"40.572449525","-74.169850666","40.572449525","-74.169850666","PATROL BORO STATEN ISLAND",NA,"UNKNOWN","D",NA,NA,"NA",NA,NA,NA
"113","732898328",2012-01-04,"22:00:00","83",2012-01-04,"126","MISCELLANEOUS PENAL LAW","760","BRIBERY,PUBLIC ADMINISTRATION","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1010785","190556",NA,NA,NA,"40.689677412","-73.904319018","40.689677412","-73.904319018","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",2012-01-04,"22:05:00","NA",NA,NA,NA
"114","585367604",2016-10-12,"08:00:00","84",2016-10-13,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","987801","192258",NA,NA,NA,"40.694388072","-73.987196009","40.694388072","-73.987196009","PATROL BORO BKLYN NORTH","45-64","BLACK","M",2016-10-12,"19:00:00",NA,NA,NA,NA
"115","966722313",2012-01-10,"01:00:00","44",2012-01-10,"109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","BRONX",NA,"STREET","N.Y. POLICE DEPT","0","NA","1007839","246906",NA,NA,NA,"40.844351811","-73.914744223","40.844351811","-73.914744223","PATROL BORO BRONX","25-44","WHITE HISPANIC","M",NA,NA,"NA",NA,NA,NA
"116","670429002",2014-04-09,"09:30:00","14",2014-04-09,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","986455","213102",NA,NA,NA,"40.751600254","-73.992043061","40.751600254","-73.992043061","PATROL BORO MAN SOUTH",NA,"UNKNOWN","D",2014-04-09,"10:08:00",NA,NA,NA,NA
"117","179065334",2016-04-10,"07:09:00","75",2016-04-11,"351","CRIMINAL MISCHIEF & RELATED OF","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","1019779","185370",NA,NA,NA,"40.675411501","-73.87191498","40.675411501","-73.87191498","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","D",NA,NA,NA,NA,"33","EUCLID AVENUE"
