"","crash_date","crash_time","borough","zip_code","latitude","longitude","location.latitude","location.longitude","location.human_address","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","collision_id","vehicle_type_code1","vehicle_type_code2","on_street_name","off_street_name","contributing_factor_vehicle_3","vehicle_type_code_3","contributing_factor_vehicle_4","vehicle_type_code_4","contributing_factor_vehicle_5","vehicle_type_code_5"
"93",2021-04-13,"15:50",NA,NA,"40.7892800","-73.8409500","40.78928","-73.84095",NA,NA,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified","4407170","Station Wagon/Sport Utility Vehicle","Sedan","9 AVENUE                        ",NA,NA,NA,NA,NA,NA,NA
"94",2021-04-13,"15:56","MANHATTAN","10032","40.8435500","-73.9391250","40.84355","-73.939125",NA,"4069      BROADWAY                      ","1","0","0","0","0","0","1","0","Unspecified","Unspecified","4407263","Taxi","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"95",2021-04-13,"16:00","BROOKLYN","11210","40.6359500","-73.9441150","40.63595","-73.944115",NA,"824       EAST 34 STREET                ","0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4407023","Sedan","Enclosed Body - Removable Enclosure",NA,NA,NA,NA,NA,NA,NA,NA
"96",2021-04-13,"16:00",NA,NA,"40.7361450","-73.9115500","40.736145","-73.91155",NA,NA,"0","0","0","0","0","0","0","0","Glare","Unspecified","4407026","OTHER","Sedan","BROOKLYN QUEENS EXPRESSWAY      ",NA,NA,NA,NA,NA,NA,NA
"97",2021-04-13,"16:00",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407276","Station Wagon/Sport Utility Vehicle","Taxi","EAST 43 STREET                  ","PARK AVENUE",NA,NA,NA,NA,NA,NA
"98",2021-04-13,"16:00",NA,NA,"40.7387300","-73.8142800","40.73873","-73.81428",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407089","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","LONG ISLAND EXPRESSWAY          ",NA,NA,NA,NA,NA,NA,NA
"99",2021-04-13,"16:00",NA,NA,"40.6764450","-73.9276200","40.676445","-73.92762",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4407352","Pick-up Truck",NA,"ROCHESTER AVENUE                ",NA,NA,NA,NA,NA,NA,NA
"100",2021-04-13,"16:01",NA,NA,"40.7614200","-73.9840550","40.76142","-73.984055",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4407032","Taxi","Station Wagon/Sport Utility Vehicle","WEST 50 STREET                  ",NA,NA,NA,NA,NA,NA,NA
"101",2021-04-13,"16:08",NA,NA,"40.8617440","-73.9118040","40.861744","-73.911804",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407492","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","WEST FORDHAM ROAD               ",NA,NA,NA,NA,NA,NA,NA
"102",2021-04-13,"16:14","MANHATTAN","10128","40.7872240","-73.9541700","40.787224","-73.95417",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4407417","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","EAST 96 STREET                  ","MADISON AVENUE",NA,NA,NA,NA,NA,NA
"103",2021-04-13,"16:15",NA,NA,"40.8550720","-73.8720550","40.855072","-73.872055",NA,NA,"1","0","0","0","0","0","1","0","Unsafe Lane Changing","Unspecified","4407519","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","BRONX RIVER PARKWAY             ",NA,"Unspecified",NA,NA,NA,NA,NA
"104",2021-04-13,"16:20","BROOKLYN","11221","40.69174","-73.91401","40.69174","-73.91401","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}",NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4407057","Van","Motorcycle","CENTRAL AVENUE","CORNELIA STREET",NA,NA,NA,NA,NA,NA
"105",2021-04-13,"16:27",NA,NA,"40.7934880","-73.9432800","40.793488","-73.94328",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407413","Sedan","Open Body","3 AVENUE                        ",NA,NA,NA,NA,NA,NA,NA
"106",2021-04-13,"16:30","QUEENS","11433","40.6996800","-73.7986400","40.69968","-73.79864",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4407013","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","LIBERTY AVENUE                  ","158 STREET",NA,NA,NA,NA,NA,NA
"107",2021-04-13,"16:31","BRONX","10451","40.8235780","-73.9141800","40.823578","-73.91418",NA,NA,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",NA,"4407158","Sedan",NA,"EAST 160 STREET                 ","MELROSE AVENUE",NA,NA,NA,NA,NA,NA
"108",2021-04-13,"16:35","BRONX","10454","40.8094800","-73.9157600","40.80948","-73.91576",NA,"350       SAINT ANNS AVENUE             ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4407112","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"109",2021-04-13,"16:35","BROOKLYN","11207","40.6717150","-73.8882000","40.671715","-73.8882",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407735","Sedan","Station Wagon/Sport Utility Vehicle","BELMONT AVENUE                  ","SCHENCK AVENUE",NA,NA,NA,NA,NA,NA
"110",2021-04-13,"16:41","BROOKLYN","11215","40.6728500","-73.9733900","40.67285","-73.97339",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Passing or Lane Usage Improper","4407143","PK","Sedan","8 AVENUE                        ","PRESIDENT STREET",NA,NA,NA,NA,NA,NA
"111",2021-04-13,"16:45",NA,NA,"40.6705860","-73.7650900","40.670586","-73.76509",NA,NA,"1","0","1","0","0","0","0","0","Unspecified",NA,"4407222",NA,NA,"FARMERS BOULEVARD               ","142 AVENUE",NA,NA,NA,NA,NA,NA
"112",2021-04-13,"16:45",NA,NA,"40.7382130","-73.8010700","40.738213","-73.80107",NA,NA,"2","0","0","0","0","0","2","0","Following Too Closely","Unspecified","4407085","Sedan","Sedan","LONG ISLAND EXPRESSWAY          ",NA,NA,NA,NA,NA,NA,NA
"113",2021-04-13,"16:47","MANHATTAN","10002","40.7222400","-73.9863000","40.72224","-73.9863",NA,NA,"1","0","0","0","0","0","1","0","Failure to Yield Right-of-Way","Unspecified","4407095","Station Wagon/Sport Utility Vehicle","Sedan","ESSEX STREET                    ","EAST HOUSTON STREET",NA,NA,NA,NA,NA,NA
"114",2021-04-13,"16:50","BROOKLYN","11229","40.5991440","-73.9535600","40.599144","-73.95356",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4407099","Ambulance","Sedan","AVENUE U                        ","EAST 18 STREET",NA,NA,NA,NA,NA,NA
"115",2021-04-13,"16:50",NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","0","0","2","0","Unspecified","Unspecified","4407198","Station Wagon/Sport Utility Vehicle","Sedan","HUTCHINSON RIVER PARKWAY RAMP   ",NA,NA,NA,NA,NA,NA,NA
"116",2021-04-13,"16:52","BROOKLYN","11207","40.6609270","-73.8924260","40.660927","-73.892426",NA,"672       PENNSYLVANIA AVENUE           ","0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified","4407719","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"117",2021-04-13,"17:00","MANHATTAN","10022","40.7584400","-73.9772640","40.75844","-73.977264",NA,"623       5 AVENUE                      ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407033","Pick-up Truck","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"118",2021-04-13,"17:00",NA,NA,"40.6661870","-73.7917600","40.666187","-73.79176",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4407051","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","BELT PARKWAY                    ",NA,NA,NA,NA,NA,NA,NA
"119",2021-04-13,"17:00","QUEENS","11106","40.7600980","-73.9214000","40.760098","-73.9214",NA,NA,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",NA,"4407131","Bike",NA,"36 STREET                       ","BROADWAY",NA,NA,NA,NA,NA,NA
"120",2021-04-13,"17:06","MANHATTAN","10013","40.7216900","-74.0010900","40.72169","-74.00109",NA,"49        MERCER STREET                 ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407446","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"121",2021-04-13,"17:10",NA,NA,"40.6999550","-73.9868200","40.699955","-73.98682",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Oversized Vehicle","4407042","Sedan","Box Truck","SANDS STREET                    ","JAY STREET",NA,NA,NA,NA,NA,NA
"122",2021-04-13,"17:10",NA,NA,"40.6250300","-74.1480800","40.62503","-74.14808",NA,"1778      FOREST AVENUE                 ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407493","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"123",2021-04-13,"17:12","BRONX","10454","40.8034200","-73.9194200","40.80342","-73.91942",NA,"154       BRUCKNER BOULEVARD            ","0","0","0","0","0","0","0","0","Other Vehicular","Other Vehicular","4407117","Sedan","Sedan",NA,NA,"Other Vehicular","DIRT BIKE",NA,NA,NA,NA
"124",2021-04-13,"17:25","QUEENS","11433","40.7063800","-73.7892150","40.70638","-73.789215",NA,"92-33     170 STREET                    ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4407036","Van","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"125",2021-04-13,"17:30","MANHATTAN","10028","40.7781370","-73.9544900","40.778137","-73.95449",NA,NA,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4407469","Station Wagon/Sport Utility Vehicle","Tractor Truck Gasoline","3 AVENUE                        ","EAST 85 STREET",NA,NA,NA,NA,NA,NA
"126",2021-04-13,"17:30","QUEENS","11103","40.7638930","-73.9150000","40.763893","-73.915",NA,NA,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified","4407581","Sedan","E-Scooter","STEINWAY STREET                 ","30 AVENUE",NA,NA,NA,NA,NA,NA
"127",2021-04-13,"17:30",NA,NA,"40.7090400","-73.8414600","40.70904","-73.84146",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4407038","Sedan","Sedan","JACKIE ROBINSON PKWY            ",NA,NA,NA,NA,NA,NA,NA
"128",2021-04-13,"17:30","QUEENS","11435","40.7066840","-73.8093600","40.706684","-73.80936",NA,NA,"3","0","0","0","0","0","3","0","Traffic Control Disregarded","Unspecified","4407086","Sedan","Station Wagon/Sport Utility Vehicle","148 STREET                      ","87 ROAD",NA,NA,NA,NA,NA,NA
"129",2021-04-13,"17:35",NA,NA,"40.8191400","-73.9371900","40.81914","-73.93719",NA,NA,"0","0","0","0","0","0","0","0","Other Vehicular","Driver Inattention/Distraction","4407507","Sedan","Station Wagon/Sport Utility Vehicle","WEST 143 STREET                 ",NA,NA,NA,NA,NA,NA,NA
"130",2021-04-13,"17:35",NA,NA,"40.8451900","-73.9112000","40.84519","-73.9112",NA,NA,"1","0","0","0","0","0","1","0","Unspecified",NA,"4407140","Station Wagon/Sport Utility Vehicle","Sedan","CROSS BRONX EXPY                ",NA,NA,NA,NA,NA,NA,NA
"131",2021-04-13,"17:40","BRONX","10462","40.8413200","-73.8633200","40.84132","-73.86332",NA,"1901      EAST TREMONT AVENUE           ","2","0","0","0","0","0","2","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4407253","Sedan","Bus",NA,NA,NA,NA,NA,NA,NA,NA
"132",2021-04-13,"17:46","QUEENS","11101","40.7405970","-73.9306000","40.740597","-73.9306",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407045","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","48 AVENUE                       ","35 STREET","Unspecified","Sedan",NA,NA,NA,NA
"133",2021-04-13,"17:47","BROOKLYN","11215","40.6723180","-73.9770660","40.672318","-73.977066",NA,NA,"1","0","0","0","1","0","0","0","Traffic Control Disregarded","Unspecified","4407142","Station Wagon/Sport Utility Vehicle","E-Bike","GARFIELD PLACE                  ","7 AVENUE",NA,NA,NA,NA,NA,NA
"134",2021-04-13,"17:47",NA,NA,"40.8433650","-73.9154500","40.843365","-73.91545",NA,NA,"1","0","0","0","0","0","1","0","Driver Inexperience","Unspecified","4407165","Motorscooter","Sedan","JEROME AVENUE                   ",NA,NA,NA,NA,NA,NA,NA
"135",2021-04-13,"17:55","BRONX","10469","40.8773540","-73.8406100","40.877354","-73.84061",NA,"3351      BRUNER AVENUE                 ","1","0","1","0","0","0","0","0",NA,NA,"4407254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2021-04-13,"17:57",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified","4407129","Station Wagon/Sport Utility Vehicle",NA,"BELT PARKWAY                    ",NA,NA,NA,NA,NA,NA,NA
"137",2021-04-13,"18:00","BROOKLYN","11207","40.6502720","-73.8909700","40.650272","-73.89097",NA,"11110     FLATLANDS AVENUE              ","0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4407736","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2021-04-13,"18:00",NA,NA,"40.7333760","-73.8666500","40.733376","-73.86665",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407266","Sedan","Station Wagon/Sport Utility Vehicle","LONG ISLAND EXPRESSWAY          ",NA,NA,NA,NA,NA,NA,NA
"139",2021-04-13,"18:12","BRONX","10455","40.8184600","-73.9148900","40.81846","-73.91489",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4407113","Station Wagon/Sport Utility Vehicle","DIRT BIKE","EAST 153 STREET                 ","ELTON AVENUE",NA,NA,NA,NA,NA,NA
"140",2021-04-13,"18:15","BROOKLYN","11236","40.6305400","-73.9184500","40.63054","-73.91845",NA,"1902      RALPH AVENUE                  ","0","0","0","0","0","0","0","0","Unspecified",NA,"4407190","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2021-04-13,"18:15",NA,NA,"40.6658480","-73.7482200","40.665848","-73.74822",NA,NA,"3","0","0","0","0","0","3","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4407052","Sedan","Sedan","BELT PARKWAY                    ",NA,"Driver Inattention/Distraction","Sedan",NA,NA,NA,NA
"142",2021-04-13,"18:17",NA,NA,"40.6061480","-73.9773700","40.606148","-73.97737",NA,NA,"2","0","0","0","0","0","2","0","Following Too Closely","Unspecified","4407123","Sedan","Sedan","WEST 4 STREET                   ",NA,"Unspecified","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
"143",2021-04-13,"18:20",NA,NA,"40.7854200","-73.9839900","40.78542","-73.98399",NA,NA,"0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified","4407622","Sedan","Sedan","HENRY HUDSON PARKWAY            ",NA,NA,NA,NA,NA,NA,NA
"144",2021-04-13,"18:30",NA,NA,"40.5980380","-73.9845050","40.598038","-73.984505",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407122","Station Wagon/Sport Utility Vehicle",NA,"AVENUE T                        ",NA,NA,NA,NA,NA,NA,NA
"145",2021-04-13,"18:30",NA,NA,"40.5985530","-73.9973450","40.598553","-73.997345",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4407121","Station Wagon/Sport Utility Vehicle",NA,"BAY PARKWAY                     ",NA,NA,NA,NA,NA,NA,NA
"146",2021-04-13,"18:30",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4407648","Sedan","Station Wagon/Sport Utility Vehicle","HARLEM RIVER DRIVE RAMP         ",NA,NA,NA,NA,NA,NA,NA
"147",2021-04-13,"18:38","BRONX","10463","40.8740000","-73.9088600","40.874","-73.90886",NA,"69        WEST 225 STREET               ","1","0","1","0","0","0","0","0","Unspecified",NA,"4407333","MTA Bus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2021-04-13,"18:40","BRONX","10454","40.8093400","-73.9124800","40.80934","-73.91248",NA,NA,"1","0","1","0","0","0","0","0","Unsafe Speed",NA,"4407114","Sedan",NA,"SAINT MARYS STREET              ","CYPRESS AVENUE",NA,NA,NA,NA,NA,NA
"149",2021-04-13,"18:43","MANHATTAN","10029","40.7909050","-73.9391400","40.790905","-73.93914",NA,NA,"0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified","4407416","Sedan","Station Wagon/Sport Utility Vehicle","EAST 108 STREET                 ","1 AVENUE",NA,NA,NA,NA,NA,NA
"150",2021-04-13,"18:45","BRONX","10465","40.8294330","-73.8250500","40.829433","-73.82505",NA,"3579      EAST TREMONT AVENUE           ","0","0","0","0","0","0","0","0","Unspecified",NA,"4407130","Bike",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2021-04-13,"18:46","BRONX","10453","40.8469540","-73.9186300","40.846954","-73.91863",NA,NA,"1","0","1","0","0","0","0","0","Passing Too Closely","Unspecified","4407589","Sedan","Sedan","NELSON AVENUE                   ","WEST 174 STREET",NA,NA,NA,NA,NA,NA
"152",2021-04-13,"18:50","QUEENS","11385","40.7016530","-73.8927460","40.701653","-73.892746",NA,"71-08     64 STREET                     ","0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified","4407251","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"153",2021-04-13,"18:50","BRONX","10459","40.8270870","-73.8919100","40.827087","-73.89191","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}","1122      SOUTHERN BOULEVARD","1","0","0","0","0","0","0","0","Unsafe Speed","Unspecified","4407157","Station Wagon/Sport Utility Vehicle","E-Bike",NA,NA,NA,NA,NA,NA,NA,NA
"154",2021-04-13,"18:55","BROOKLYN","11215","40.6615400","-73.9827400","40.66154","-73.98274",NA,NA,"1","0","0","0","1","0","0","0","Unspecified","Unspecified","4407094","Station Wagon/Sport Utility Vehicle","Bike","16 STREET                       ","8 AVENUE",NA,NA,NA,NA,NA,NA
"155",2021-04-13,"18:58","BROOKLYN","11201","40.6963840","-73.9804000","40.696384","-73.9804",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","4407087","Pick-up Truck","Station Wagon/Sport Utility Vehicle","BROOKLYN QNS EXPRESSWAY         ","NAVY STREET",NA,NA,NA,NA,NA,NA
"156",2021-04-13,"19:00","QUEENS","11358","40.7580900","-73.7958150","40.75809","-73.795815",NA,NA,"0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4407369","Sedan","Station Wagon/Sport Utility Vehicle","NORTHERN BOULEVARD              ","171 STREET",NA,NA,NA,NA,NA,NA
"157",2021-04-13,"19:00","QUEENS","11373","40.7323880","-73.8737950","40.732388","-73.873795",NA,NA,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4407448","Motorcycle","Station Wagon/Sport Utility Vehicle","58 AVENUE                       ","SEABURY STREET",NA,NA,NA,NA,NA,NA
"158",2021-04-13,"19:00","QUEENS","11385","40.7053450","-73.8880700","40.705345","-73.88807",NA,"69-31     67 STREET                     ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction",NA,"4407273","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2021-04-13,"19:00",NA,NA,"40.6715100","-73.7645500","40.67151","-73.76455",NA,NA,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4407483","Sedan",NA,"140 AVENUE                      ","FARMERS BOULEVARD",NA,NA,NA,NA,NA,NA
"160",2021-04-13,"19:00",NA,NA,"40.8419600","-73.9153060","40.84196","-73.915306",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4407167","Station Wagon/Sport Utility Vehicle",NA,"EAST 172 STREET                 ",NA,NA,NA,NA,NA,NA,NA
"161",2021-04-13,"19:00",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4407115","Sedan","Sedan","MAJOR DEEGAN EXPRESSWAY RAMP    ",NA,NA,NA,NA,NA,NA,NA
"162",2021-04-13,"19:05","BROOKLYN","11230","40.6160930","-73.9606400","40.616093","-73.96064",NA,"1382      EAST 14 STREET                ","0","0","0","0","0","0","0","0","Unspecified",NA,"4407134","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"163",2021-04-13,"19:12",NA,NA,"40.7007370","-73.9949900","40.700737","-73.99499",NA,NA,"0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle",NA,"4407043","Station Wagon/Sport Utility Vehicle",NA,"BROOKLYN QUEENS EXPRESSWAY      ",NA,NA,NA,NA,NA,NA,NA
"164",2021-04-13,"19:14","BROOKLYN","11234","40.6072460","-73.9308850","40.607246","-73.930885",NA,"3401      AVENUE T                      ","0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4407191","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
